item_id,title,raiting,description,price,href
p318438364," Ноутбук ACER Spin 3 SP314 14"" 8/256GB, i5-1035G1 (SP314-54N-58Q7) Срібний", залишити відгук ,,33051,https://rozetka.com.ua/ua/318438364/p318438364/
p362594274, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1222006, залишити відгук ,,9483,https://rozetka.com.ua/ua/362594274/p362594274/
p339928444, Ноутбук Lenovo ThinkBook 15 (20VE0054RA), залишити відгук ,,27299,https://rozetka.com.ua/ua/339928444/p339928444/
p342520393, Ноутбук Lenovo IdeaPad 3 15IGL Black (81WQ0030RA), залишити відгук ,,16280,https://rozetka.com.ua/ua/342520393/p342520393/
p362083263, Ноутбук Dell Latitude E6430 I7-3540M DDR3 8 Гб SSD 240 Гб PTB0822287, залишити відгук ,,10582,https://rozetka.com.ua/ua/362083263/p362083263/
p362083398, Ноутбук Dell Latitude E7440 I3-4010U DDR3 8 Гб SSD 120 Гб PTB0822690 Б/В, залишити відгук ,,10704,https://rozetka.com.ua/ua/362083398/p362083398/
p362082999, Ноутбук HP ProBook 6450b i5-M540 DDR3 2 Гб SSD 120 Гб PTB0822672 Б/В, залишити відгук ,,5902,https://rozetka.com.ua/ua/362082999/p362082999/
p348283239, Ноутбук Dell Vostro 3515 (N1006VNB3525UA_UBU), залишити відгук ,,30699,https://rozetka.com.ua/ua/348283239/p348283239/
p351537996," Ноутбук 14"" HP Chromebook Intel Celeron N4020 RAM 4GB eMMC 64GB Chrome OS (14a-na0003sl)", залишити відгук ,"Екран 14"" IPS (1920x1080) Full HD /  Intel Celeron N4020 1.1 - 2.8 ГГц (2/2 ядра) / RAM 4 ГБ DDR4 / eMMC 64 ГБ / Intel HD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Chrome OS / 1.46 кг",11588,https://rozetka.com.ua/ua/351537996/p351537996/
p359639361, Ноутбук HP EliteBook 6475b A6-4400M DDR3 4 Гб SSD 128 Гб ZTE1121174 Б/В, залишити відгук ,,8140,https://rozetka.com.ua/ua/359639361/p359639361/
p121360234, Ноутбук Asus ROG GL702VM (GL702VM-BA135T) (F00132563), залишити відгук ,,100134,https://rozetka.com.ua/ua/121360234/p121360234/
p350950056, Ноутбук Microsoft Surface Laptop 3 (VGY-00024), залишити відгук ,,68673,https://rozetka.com.ua/ua/350950056/p350950056/
p359639454, Ноутбук HP ProBook 6470b I5-3320M DDR3 4 Гб HDD 500 Гб PTB0822714, залишити відгук ,,7285,https://rozetka.com.ua/ua/359639454/p359639454/
p362083422, Ноутбук Dell Latitude E6530 I5-3210M DDR3 8 Гб SSD 120 Гб PTB0822688, залишити відгук ,,8344,https://rozetka.com.ua/ua/362083422/p362083422/
p350949639, Ноутбук Microsoft Surface Laptop GO (THJ-00046), залишити відгук ,,60688,https://rozetka.com.ua/ua/350949639/p350949639/
p339200854, Ноутбук HP ZBook Firefly 14 G8 (2C9Q2EA), залишити відгук ,,94571,https://rozetka.com.ua/ua/339200854/p339200854/
p359639178, Ноутбук HP EliteBook 8460P i5-2540M DDR3 4 Гб SSD 128 Гб PTB0822851, залишити відгук ,,7611,https://rozetka.com.ua/ua/359639178/p359639178/
p362082792, Ноутбук Dell Latitude E5440 I5-4310U DDR3 4 Гб SSD 128 Гб PTB0822086, залишити відгук ,,8547,https://rozetka.com.ua/ua/362082792/p362082792/
p350948226, Ноутбук Microsoft Surface Laptop GO (21O-00009), залишити відгук ,,81886,https://rozetka.com.ua/ua/350948226/p350948226/
p338429050," Ноутбук 15.6"" HP 255 G Asteroid Silver 2W1E7EA (AMD Radeon Graphics, AMD Ryzen 5 3500U, 8Gb, )", залишити відгук ,,38991,https://rozetka.com.ua/ua/338429050/p338429050/
p340999216, Ноутбук Panasonic TOUGHBOOK CF-31 (CF-314B601N9), залишити відгук ,,119999,https://rozetka.com.ua/ua/340999216/p340999216/
p362083566, Ноутбук Dell Latitude E6430s I7-3540M DDR3 4 Гб HDD 500 Гб PTB0822407, залишити відгук ,,9076,https://rozetka.com.ua/ua/362083566/p362083566/
p362083002, Ноутбук Dell Latitude E6430s I7-3540M DDR3 8 Гб SSD 128 Гб PTB0822426, залишити відгук ,,9117,https://rozetka.com.ua/ua/362083002/p362083002/
p334174426, Ноутбук Panasonic TOUGHBOOK CF-31 (CF-314B603N9), залишити відгук ,,114139,https://rozetka.com.ua/ua/334174426/p334174426/
p345853477," Ноутбук Dell Vostro 3515 15.6"" FullHD AG / CPU AMD Ryzen 3 3250U (2ядра/4потока/частота до 3.5GHz / RAM 8Gb / SSD 256Gb / Video int / Windows10Pro / Black (N6262VN3515UA_WP)", залишити відгук ,,29990,https://rozetka.com.ua/ua/345853477/p345853477/
p359639352, Ноутбук HP EliteBook 8460P I5-2520M DDR3 4 Гб SSD 160 Гб PTB0822827, залишити відгук ,,8588,https://rozetka.com.ua/ua/359639352/p359639352/
p303853388, LG Gram 14 (14Z90P-K. AAW5U1), залишити відгук ,,48754,https://rozetka.com.ua/ua/303853388/p303853388/
p319806667, Ноутбук Dell Latitude 5420 (N993L542014UA_WP), залишити відгук ,,116093,https://rozetka.com.ua/ua/319806667/p319806667/
p362082927, Ноутбук Dell Latitude E5530 i5-2430M DDR3 4 Гб SSD 128 Гб PTB1022336 Б/В, залишити відгук ,,9158,https://rozetka.com.ua/ua/362082927/p362082927/
p359638704, Ноутбук Dell Latitude 7280 I5-6300U DDR4 8 Гб SSD 256 Гб PTB0822051 Б/В, залишити відгук ,,11477,https://rozetka.com.ua/ua/359638704/p359638704/
p359639142, Ноутбук Packard Bell EasyNote P5WS0 I5-2410M DDR3 4 Гб SSD 128 Гб PTB0822578, залишити відгук ,,8140,https://rozetka.com.ua/ua/359639142/p359639142/
p345152158," Ноутбук MSI GF76 / Intel Core i7-11800H, 8 ядер / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti, 4 ГБ GDDR6 / 144 Гц / для игр", залишити відгук ,,58195,https://rozetka.com.ua/ua/345152158/p345152158/
p359638797, Ноутбук HP ProBook 6460b I5-2520 DDR3 8 Гб SSD 120 Гб PTB0822670 Б/В, залишити відгук ,,8059,https://rozetka.com.ua/ua/359638797/p359638797/
p318438313," Ноутбук Lenovo Ideapad 3 Chromebook 11.6"" 4/32GB, N4020 (82BA0000US) Чорний", залишити відгук ,,10465,https://rozetka.com.ua/ua/318438313/p318438313/
p359638755, Ноутбук HP ProBook 6470b I5-3320M DDR3 4 Гб HDD 500 Гб PTB0822715, залишити відгук ,,8506,https://rozetka.com.ua/ua/359638755/p359638755/
p343174378," Ноутбук EVOO EV Laptop 14.1"" 4/32GB, N3350 (EV-CE-141-2) Чорний", залишити відгук ,,12328,https://rozetka.com.ua/ua/343174378/p343174378/
p339172045, Ноутбук Lenovo Yoga Slim 7 14ITL05 (82A300L0RA), залишити відгук ,,38261,https://rozetka.com.ua/ua/339172045/p339172045/
p360983919, Ноутбук Acer Aspire 3 A315-58 (NX.ADDEU.00H), залишити відгук ,,30000,https://rozetka.com.ua/ua/360983919/p360983919/
p355930950, Ноутбук Vinga Spirit S141 (S141-C424128GW11P), залишити відгук ,,15014,https://rozetka.com.ua/ua/355930950/p355930950/
p359638863, Ноутбук HP ProBook 4340s I3-2370 DDR3 4 Гб SSD 120 Гб PTB0822638 Б/В, залишити відгук ,,8344,https://rozetka.com.ua/ua/359638863/p359638863/
p359639274, Ноутбук Dell Latitude 3400 I3-8145U DDR4 4 Гб HDD 500 Гб N0321068, залишити відгук ,,13431,https://rozetka.com.ua/ua/359639274/p359639274/
p318438169," Ноутбук EVOO Laptop 11.6"" 3/32GB, N4000 (EV-C-116-1-BK) Чорний", залишити відгук ,,9488,https://rozetka.com.ua/ua/318438169/p318438169/
p359639442, Ноутбук HP EliteBook 8460P I5-2520M DDR3 8 Гб HDD 320 Гб PTB0822853 Б/В, залишити відгук ,,8588,https://rozetka.com.ua/ua/359639442/p359639442/
p356941500," Ноутбук 15.6"" MSI Pulse GL66-11UEK GL6611UEK-640XUA (NVidia GeForce RTX 3060, Intel Core i5-11400H, 16 ГбGb, 144 Гц)", залишити відгук ,,69027,https://rozetka.com.ua/ua/356941500/p356941500/
p359638872, Ноутбук HP ProBook 6460b I5-2520 DDR3 8 Гб HDD 500 Гб PTB0822665 Б/В, залишити відгук ,,8384,https://rozetka.com.ua/ua/359638872/p359638872/
p353965356," Ноутбук Packard Bell Cloudbook 11.6"" HD 4/64GB N3250 (N11260BK) Black", залишити відгук ,,9458,https://rozetka.com.ua/ua/353965356/p353965356/
p359639376, Ноутбук HP ProBook 6470b I5-3320M DDR3 8 Гб SSD 120 Гб PTB0822738, залишити відгук ,,8588,https://rozetka.com.ua/ua/359639376/p359639376/
p338658313, Ноутбук HP ProBook 430 G8 (2V658AV_V7), залишити відгук ,,53227,https://rozetka.com.ua/ua/338658313/p338658313/
p350949273, Ноутбук Dell Latitude 3510 (N004L351015UA_UBU), залишити відгук ,,35653,https://rozetka.com.ua/ua/350949273/p350949273/
p350949720, Ноутбук Dell Vostro 5402 (N8002VN5402UA_UBU), залишити відгук ,,50278,https://rozetka.com.ua/ua/350949720/p350949720/
p350948850, Ноутбук Dell Vostro 3515 (N6262VN3515UA_WP), залишити відгук ,,34254,https://rozetka.com.ua/ua/350948850/p350948850/
p350949909, Ноутбук Dell Vostro 5402 (N8002VN5402UA_WP), залишити відгук ,,55883,https://rozetka.com.ua/ua/350949909/p350949909/
p359638995, Ноутбук HP ProBook 6460b I5-2520 DDR3 8 Гб HDD 500 Гб PTB0822667 Б/В, залишити відгук ,,8466,https://rozetka.com.ua/ua/359638995/p359638995/
p334174273, Ноутбук Dell Vostro 3515 (N6262VN3515UA_WP), залишити відгук ,,28765,https://rozetka.com.ua/ua/334174273/p334174273/
p359639367, Ноутбук HP ProBook 6470b I5-3320M DDR3 4 Гб SSD 120 Гб PTB0822751, залишити відгук ,,8954,https://rozetka.com.ua/ua/359639367/p359639367/
p350948574, Ноутбук Dell Latitude 3510 (N004L351015UA_WP), залишити відгук ,,42233,https://rozetka.com.ua/ua/350948574/p350948574/
p350948970, Ноутбук Dell Vostro 5410 (N3002VN5410UA01_2201_WP), залишити відгук ,,55396,https://rozetka.com.ua/ua/350948970/p350948970/
p350949030, Ноутбук Dell Vostro 3400 (N6006VN3400UA_WP), залишити відгук ,,39553,https://rozetka.com.ua/ua/350949030/p350949030/
p362083083, Ноутбук Dell Latitude E6530 I5-3230M DDR3 8 Гб SSD 128 Гб PTB0822148, залишити відгук ,,9361,https://rozetka.com.ua/ua/362083083/p362083083/
p350948637, Ноутбук Dell Vostro 3500 (N3001VN3500UA01_2201_WP), залишити відгук ,,39064,https://rozetka.com.ua/ua/350948637/p350948637/
p353322642, Ноутбук MSI Alpha 17 A4DEK (A4DEK-021US), залишити відгук ,,67958,https://rozetka.com.ua/ua/353322642/p353322642/
p362082717, Ноутбук Dell Latitude E6430 I7-3520M DDR3 8 Гб SSD 240 Гб PTB0822310 Б/В, залишити відгук ,,9565,https://rozetka.com.ua/ua/362082717/p362082717/
p359639319, Ноутбук HP EliteBook 8560p i5-2540M DDR3 8 Гб SSD 128 Гб PTB0822957, залишити відгук ,,7774,https://rozetka.com.ua/ua/359639319/p359639319/
p350948808, Ноутбук Dell Vostro 3510 (N8000VN3510UA_UBU), залишити відгук ,,32239,https://rozetka.com.ua/ua/350948808/p350948808/
p362082852, Ноутбук Dell Latitude E6330 I5-3380M DDR3 8 Гб SSD 128 Гб PTB1022263 Б/В, залишити відгук ,,9605,https://rozetka.com.ua/ua/362082852/p362082852/
p362082780, Ноутбук Dell Latitude E6330 I5-3380M DDR3 8 Гб SSD 128 Гб PTB1022266 Б/В, залишити відгук ,,8384,https://rozetka.com.ua/ua/362082780/p362082780/
p362594256, Ноутбук Dell Latitude E6420 i5-2540M DDR3 4 Гб SSD 120 Гб PTB1222015, залишити відгук ,,7326,https://rozetka.com.ua/ua/362594256/p362594256/
p359639166, Ноутбук HP ProBook 6460b I5-2520M DDR3 4 Гб SSD 120 Гб PTB0822671, залишити відгук ,,7611,https://rozetka.com.ua/ua/359639166/p359639166/
p348198855, Ноутбук Dell Vostro 3515 (N1006VNB3525UA_UBU), залишити відгук ,,31523,https://rozetka.com.ua/ua/348198855/p348198855/
p346729137," Ноутбук 14"" HP Chromebook Intel Celeron N4020 RAM 4GB eMMC 64GB Chrome OS (14a-na0006ns)", залишити відгук ,"Екран 14"" IPS (1920x1080) Full HD / Intel Celeron N4020 1.1 - 2.8 ГГц (2/2 ядра) / RAM 4 ГБ DDR4 / eMMC 64 ГБ / Intel HD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Chrome OS / 1.46 кг",11599,https://rozetka.com.ua/ua/346729137/p346729137/
p362389608, Ноутбук Dell Latitude E6430 I5-2520M DDR3 8 Гб SSD 120 Гб PTB1022525, залишити відгук ,,8547,https://rozetka.com.ua/ua/362389608/p362389608/
p345691642," Ноутбук 14"" HP Chromebook x360 Intel Core i3-10110U RAM 8GB eMMC 64GB Chrome OS (14c-ca0235ng)", залишити відгук ,"Сенсорний екран 14"" IPS (1920x1080) FullHD / Intel Core i3-10110U 2.1 - 4.1 ГГц (2/4 ядра) / RAM 8 ГБ DDR4 / eMMC 64 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Chrome OS / 1.65 кг",18999,https://rozetka.com.ua/ua/345691642/p345691642/
p338754283, Ноутбук НР ProBook 445 G8 (2U740AV_V6) Pike Silver, залишити відгук ,,42955,https://rozetka.com.ua/ua/338754283/p338754283/
p362083320, Ноутбук Dell Latitude E6230 I5-3320M DDR3 8 Гб SSD 256 Гб PTB0222632 Б/В, залишити відгук ,,7937,https://rozetka.com.ua/ua/362083320/p362083320/
p362083443, Ноутбук Dell Latitude E6330 I5-3320M DDR3 8 Гб SSD 128 Гб PTB1022244, залишити відгук ,,8384,https://rozetka.com.ua/ua/362083443/p362083443/
p318438334," Ноутбук Onn Clamshell 14.0"" 4/128GB, i3-8145U (100003497) Срібний", залишити відгук ,,15353,https://rozetka.com.ua/ua/318438334/p318438334/
p362389506, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1022523, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389506/p362389506/
p362389515, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1022527, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389515/p362389515/
p362389587, Ноутбук Dell Latitude E6430 I5-3320M DDR3 8 Гб SSD 120 Гб PTB1022528 Б/В, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389587/p362389587/
p362389590, Ноутбук Dell Latitude E6430 I5-3320M DDR3 8 Гб SSD 120 Гб PTB1022538, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389590/p362389590/
p348818214, Ноутбук Dell Vostro 3500 (N3001VN3500UA01_2201_WP), залишити відгук ,,32573,https://rozetka.com.ua/ua/348818214/p348818214/
p362389593, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1022522 Б/В, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389593/p362389593/
p362389509, Ноутбук Dell Latitude E6430 I5-3320M DDR3 8 Гб SSD 120 Гб PTB1022521, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389509/p362389509/
p362389512, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1222012, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389512/p362389512/
p362389503, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1022524 Б/В, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389503/p362389503/
p348766842, Ноутбук Dell Vostro 3500 (N3004VN3500UA_WP), залишити відгук ,,45259,https://rozetka.com.ua/ua/348766842/p348766842/
p356043633, Ноутбук MSI GF63-11SC (GF6311SC-288XUA), залишити відгук ,,56209,https://rozetka.com.ua/ua/356043633/p356043633/
p362389581, Ноутбук Dell Latitude E6430 I5-3340M DDR3 8 Гб SSD 120 Гб PTB1022536, залишити відгук ,,8588,https://rozetka.com.ua/ua/362389581/p362389581/
p362083062, Ноутбук Dell Latitude E6430 I5-3320M DDR3 8 Гб SSD 128 Гб PTB0822358 Б/В, залишити відгук ,,8588,https://rozetka.com.ua/ua/362083062/p362083062/
p338652094, Ноутбук HP 255 G8 (2W1E2EA), залишити відгук ,,33669,https://rozetka.com.ua/ua/338652094/p338652094/
p345769411, Ноутбук Microsoft Surface Pro 7 + / Intel Core i5-1135G7 / 8 GB RAM / SSD 128 Gb / Platinum / для бизнеса, залишити відгук ,,45392,https://rozetka.com.ua/ua/345769411/p345769411/
p362083527, Ноутбук Dell Latitude E6330 I5-3320M DDR3 8 Гб SSD 128 Гб PTB1022246, залишити відгук ,,8384,https://rozetka.com.ua/ua/362083527/p362083527/
p362082678, Ноутбук Dell Latitude E5520 i5-2540M DDR3 8 Гб SSD 128 Гб PTB0822078, залишити відгук ,,7977,https://rozetka.com.ua/ua/362082678/p362082678/
p350733903, Fujitsu LIFEBOOK U7410 Intel Core i5-10210U RAM 16GB SSD 512GB Windows 11, залишити відгук ,"Екран 14"" IPS (1920x1080) Full HD / Intel Core i5-10210U 1.6 - 4.2 ГГц (4/8 ядра) / RAM 16 ГБ DDR4 / SSD NVMe 512 ГБ / Intel UHD Graphics  / без ОД / Wi-Fi / Bluetooth / Thunderbolt 3 / підсвітка клавіатури / веб-камера / Windows 11 / 1.46 кг",32999,https://rozetka.com.ua/ua/350733903/p350733903/
p338437852, Ноутбук Lenovo V14 (82KA001JRA), залишити відгук ,,21041,https://rozetka.com.ua/ua/338437852/p338437852/
